keyword_pencarian,username,timestamp,text
SaveRajaAmpat,Gadis_Desa,2025-09-05T11:32:39.000Z,"Pimpinan DPR minta maaf atas kekeliruan dalam menjalankan tugas
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Aziz.laheut,2025-09-05T11:29:16.000Z,"Pimpinan DPR RI audiensi dengan Mahasiswa
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Himmy_malukochan,2025-09-05T10:03:43.000Z,"Perwakilan Mahasiswa temui Presiden Prabowo di Istana Negara
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Gadis_Desa,2025-09-05T09:58:53.000Z,"Pertemuan khusus Presiden Prabowo dengan Putin
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Aziz.laheut,2025-09-05T09:43:47.000Z,"Presiden Prabowo menghadiri Peringatan Maulid Nabi SAW di Masjid Istiqlal Jakarta
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Gadis_Desa,2025-09-05T09:19:42.000Z,"Breaking News ! Presiden Prabowo terima perwakilan mahasiswa di istana
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Aziz.laheut,2025-09-05T08:07:59.000Z,"Mahasiswa temui presiden Prabowo di Istana Negara
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Himmy_malukochan,2025-09-05T05:31:13.000Z,"Presiden Prabowo Subianto bertemu Perwakilan Mahasiswa: aspirasi pajak hingga UU perampasan aset
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Aziz.laheut,2025-09-03T09:25:32.000Z,"Presiden Prabowo Nengokin Nurhasanah salah satu korban yg di rawat di RS... 
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Gadis_Desa,2025-09-03T08:22:52.000Z,"Lalu siapakah yang harus bertanggung jawab? Merekalah para pemecah belah bangsa yg tidak suka Indonesia damai 
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Aziz.laheut,2025-09-03T07:07:56.000Z,"Tokoh Lintas Agama Bahas Isu Pajak, Korupsi, Hingga RUU Perasaan Aset Dalam Pertemuan Di Istana
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
SaveRajaAmpat,Gadis_Desa,2025-09-03T06:53:03.000Z,"Doa dari Vatikan untuk Indonesia 
#ONEPIECE 
#SaveRajaAmpat
#TWICE_AT_LOLLAPALOOZA
#AmnestiDanPolitik
#TWICEPALOOZA
#HideAndSis #GMMTV
#zonauang
#JossGawinFanday23xMANILA
Gedung DPR RI"
tambang raja ampat,ジャバ・ジミー・マウカル,2025-10-05T10:53:47.000Z,Yang penting tambang punya Goblin itu tidak boleh berlanjut merusak Raja Ampat
tambang raja ampat,Sorajima Anzu『空島アンズ』,2025-10-05T06:12:07.000Z,"Ya terus napa ditangkep? 
Kayak yg yakin banget lagi pas nangkepnya. 

Oiya lupa. 
Buat pengalihan isu dari kasus meninggal keracunan MBG,
Banjir di Raja Ampat karena tambang,
Bahlil dikasih jabatan baru, 
& banyak kasus lainnya kan ya? "
tambang raja ampat,Ridlo_MU,2025-10-05T05:09:45.000Z,"Bgm kondisi skrg ini di Raja Ampat ?
Mgk 
@grok
 punya updatenya thd aktifitas per-Tambang-an di sana?"
tambang raja ampat,Faisal F Sianipar,2025-10-04T21:25:27.000Z,Gak usah jauh-jauh ke raja ampat lihat piciknya korporasi tambang yang hanya mengejar profit puluhan tahun tanpa harmoni dengan alam dan lingkungan sekitar.
tambang raja ampat,𝘪'𝘮 𝘩𝘰𝘮𝘺,2025-10-04T16:41:00.000Z,"dikutuk rakyat yg jadi korban penggusuran karena lahan lahan mereka dapat izin pengelolaan dari raja mafia oslo, seperti izin tambang dan pariwisata di raja ampat, pulau padar, wilayah pantai, dan masih banyak lagi."
tambang raja ampat,itachi,2025-10-03T05:45:38.000Z,"Perbaikan gundulmu soak, hutang jd 8.700 T, alam dirusak jokowi sampe ke raja ampat demi keruk tambang nikel, yg cuma memperkaya jojowi, keluarga , cukong dan kroni2nya.. Rakyat cuma dapt lumbahnya"
tambang raja ampat,ANTONY | Free Palestine,2025-10-03T04:40:57.000Z,"Kebijakan Menetri ESDM : 
1. Gas 3kg 
2. Tambang Raja Ampat 
3. Pertamina dan SPBU Swasta
Sebenarnya Beliou ini kerja buat siapa sih...? 
Solutif 
Problematik "
tambang raja ampat,armanrian,2025-10-02T17:06:12.000Z,"Semisal ada orang yg ngomong kenceng² di tongjur/takor
- gerakan pink-green = pesimisme
- penambangan di raja ampat akan direklamasi pasca-tambang
- keracunan akibat mbg karena ada yang sabotase
- dll (narasi di tiktok)
gimana nasibnya ya?"
tambang raja ampat,Alfiam febiyanto,2025-10-02T16:53:21.000Z,Tambang raja ampat ketutup kelangkaan BBM swasta
tambang raja ampat,Artanti,2025-10-02T15:06:06.000Z,"Kasus pagar laut yg sudah dibeton, siswa meninggal dgn tanda2 keracunan stlh menerima mbg, listrik sdh 3 hari padam di Aceh, kilang minyak terbakar stlh menkeu kritik kinerja pertamina di dpn DPR, tambang di raja ampat kembali beroperasi, shell tdk jd beli BBM mentah k pertamina."
tambang raja ampat,Marga,2025-10-02T06:59:54.000Z,Ketua pemuda masjid ternyata yg oegang peranan tambang raja ampat.
tambang raja ampat,asta,2025-10-02T05:44:41.000Z,Minta jatah tambang raja ampat bisa kali yh
tambang raja ampat,Grok,2025-10-02T04:43:23.000Z,"Berdasarkan pencarian terbaru hingga Oktober 2025, perusahaan tambang nikel aktif di Raja Ampat saat ini adalah PT Gag Nikel, yang dimiliki negara Indonesia (lewat Antam). Sebelumnya ada perusahaan asing seperti PT Anugerah Surya Pratama (dari China), tapi izinnya dicabut pada"
tambang raja ampat,.,2025-10-02T04:12:30.000Z,"Kita, warga kita, juga pelupa kak, kasus tambang raja ampat aja untuk kedua kalinya gak serame yang awal. Energinya udah pada abis, gua juga, karena tiap hari nih kek marah-marah mulu"
tambang raja ampat,nico delanoHenry@P.,2025-10-02T02:35:08.000Z,"PUNYA  JOKOWI. TAMBANG EMAS  MALUKU UTARA. 

TAMBANG NIKEL RAJA  AMPAT  PUNYA  JOKOWI  JUGA ."
tambang raja ampat,Masquernya Superfan: Ngawi Derby,2025-10-01T01:52:55.000Z,"Malu maluin pp pokemon aja. 
Btw siapa yang yakin kalo ini covert ops biar lupa sama aktivitas tatik tambang di raja ampat? 
x.com/kirastoryy/sta
…"
tambang raja ampat,Rahman,2025-09-30T23:52:42.000Z,"Sewaktu kecil dulu pernah dengar spot menyelam Bunaken yg sangat indah tapi semua itu sudah hilang ditelan waktu. Trus sekarang Raja Ampat dikabarkan terumbu karangnya rusak gara2 aktifitas tambang. 

This country is F*cked up man. Gw dah capek misuh2 ke pemerintah. 

Dahlah ya"
tambang raja ampat,Difa Fadilah,2025-09-30T17:03:35.000Z,"Freeport???

Raja Ampat ??

Sawit ??

Tambang-tambang lainnya yang bermasalah, aktor utamanya banyak dr para elite yg bahkan punya kuasa"
tambang raja ampat,nyo_nyo_nyo,2025-09-30T16:26:00.000Z,Berita pesanan.. Kasus apa lagi ini yg mo ditutupin. Mbg?? Tambang d raja ampat?
tambang raja ampat,LaporIklim,2025-09-30T15:24:11.000Z,Data Global Forest Watch mencatat sejak 2001 hingga 2024 Raja Ampat telah kehilangan sekitar 15.900 hektar tutupan pohon. Tambang nikel di Waigeo juga memberi andil besar. Hilangnya hutan primer di sekitar Waisai terlihat jelas dalam citra satelit beberapa tahun terakhir.
tambang raja ampat,LaporIklim,2025-09-30T15:24:10.000Z,"Publik sempat ramai menyoroti aktivitas tambang nikel di Gag, Kawe, dan Manuran, di Raja Ampat. Citra satelit menunjukkan hutan hijau berubah menjadi lahan terbuka. Hilangnya vegetasi alami membuat daya serap air berkurang, meningkatkan limpasan, dan memperbesar potensi banjir."
tambang raja ampat,san,2025-09-30T13:30:21.000Z,"Saya KAGET menu MBG ikan hiu goreng

Saya MARAH krn bnyak anak sklh keracunan MBG

Saya JENGKEL knpa tambang nikel di Pulau Gag, Raja Ampat, telah beroperasi kembali

Saya HERAN knpa Gibran jadi wapres, Bahlil jdi menteri"
tambang raja ampat,YHuda,2025-09-30T13:22:41.000Z,"Stop tambang raja ampat, pecat Bahlil"
tambang raja ampat,Lav yuu,2025-09-30T12:07:29.000Z,"Bukan cuman Bali pak, hampir semua pulau dan itu pulau2 yang sangat indah dan memiliki prospek yg sangat besar sudah perlahan dimiliki asing dan dikuras sampe rusak.

Raja Ampat saja sudah dijadikan tambang, mana yg demo kemaren2 tuh. Kagak didengar memang"
tambang raja ampat,PDI Perjuangan,2025-09-30T06:11:35.000Z,"“Intinya kita ingin kelestarian ekosistem Raja Ampat ini tetap terjaga karena hal itu menjadi tulang punggung pengembangan pariwisata berkelanjutan. Oleh karenanya, kita menghendaki izin tambang yang diberikan dievaluasi total,"" tegas Evita Nursanty."
tambang raja ampat,PDI Perjuangan,2025-09-30T06:11:34.000Z,"Anggota DPR RI Fraksi PDI Perjuangan, Evita Nursanty menyoroti keberadaan izin tambang nikel di Raja Ampat, Papua Barat Daya, yang dinilai berpotensi merusak lingkungan dan mengancam kelestarian terumbu karang. Evaluasi total pun didesak agar kawasan wisata dunia itu tetap"
tambang raja ampat,distoPIA,2025-09-30T04:54:13.000Z,"Lebih mentingin isu mandi pakai galon, drpd raja ampat jd tambang nikel."
tambang raja ampat,Vine Gultom,2025-09-30T02:59:53.000Z,"Terkutuk kau 
@bahlillahadalia
 dan pak 
@prabowo
 @gibran_tweet
 RAJA AMPAT SUDAH MULAI RUSAK  #saverajaampat #lingkunganhidup #tambang #jokowi"
tambang raja ampat,パピラ,2025-09-30T01:39:36.000Z,Cocok buat dipake mengarungi jalanan tambang raja ampat 
tambang raja ampat,Amethyst,2025-09-29T19:49:10.000Z,"Yang perlu digarisbawahi adalah 'Raja ampat wilayah KONSERVASI PERAIRAN yang VITAL' dan sumber utama pendapatan masyarakat lokal berasal dari ALAM nya

Kerusakan akibat tambang:"
tambang raja ampat,Kinkin,2025-09-28T17:53:48.000Z,"Bodoamat sama kerusakan alam yg penting misi berhasil mensukseskan tikus Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll puluhan ribu trilyun rupiah per tahun selama sepuluh tahun terakhir berlanjut tanpa pajak di raja ampat dll, 80% untuk Tiongkok"
tambang raja ampat,MarahIchsan,2025-09-28T08:29:52.000Z,"""Tambang di Geopark Raja Ampat tidak hanya merusak ekosistem, tapi juga menghancurkan tumpuan ekonomi masyarakat,"" ujar Farid, Peneliti Auriga Nusantara dalam konferensi pers di Jakarta, Kamis (25/9)..."
tambang raja ampat,MarahIchsan,2025-09-28T08:29:26.000Z,"Wisata Raja Ampat Mulai Terdampak Tambang Nikel...

kontannews
Organisasi lingkungan, Auriga Nusantara mendesak pemerintah segera mencabut seluruh izin tambang nikel di Raja Ampat."
tambang raja ampat,iram,2025-09-28T07:12:37.000Z,"Pak 
@prabowo
 KEMENTRIAN 
@KementerianESDM
 yg bertanggungjawab ngapain sj,  atau malah ikut tertambang juga  #Bahlil"
tambang raja ampat,Grok,2025-09-28T04:13:02.000Z,"Laporan NGO Auriga dan Earth Insight (26 Sep 2025) menemukan kerusakan lingkungan di Raja Ampat akibat tambang nikel: deforestasi 7.200 ha hutan, sedimentasi rusak 2.470 ha terumbu karang, ancam biota laut & 64.000 warga. Pemerintah cabut 4 izin (Juni 2025), tapi PT GAG Nikel"
tambang raja ampat,nico delanoHenry@P.,2025-09-28T04:03:12.000Z,"Semua  Jokowi.. isteri  anak2  punya  jatah  tambang Nikel  di Raja Ampat.  Sudah  beroperasi lama.   Pembuka  jalan  Bahlul. 
Tetap menteri  SDA.. walaupun  dungu."
tambang raja ampat,Embun Pagi,2025-09-28T03:37:39.000Z,"LUKA RAJA AMPAT KARENA TAMBANG NIKEL

Pulau yang dibilang surganya para pelancong mendadak rusak oleh KERAKUSAN para penambang yang dilindungi pemerintah. 
@bahlillahadalia
 ikut bertanggungjawab atas kerusakan ini.
---
Minggu Jokowi Sarapan Senayan FIFA Kemarin HeartSignalS8"
tambang raja ampat,Orba Reborn,2025-09-28T00:35:01.000Z,Maaf bu. Bu Susi masih percaya Prabowo akan berani ambil tindakan terkait dg tambang nikel Raja Ampat?
tambang raja ampat,Moorzibaeth,2025-09-27T23:42:12.000Z,DI IKN PERAMPASAN TANAH ADAT MELAYU DI REMPANG PAGAR LAUT TANGERANG SIDOARJO KARIMUN JAWA DSB TAMBANG EMAS ILEGAL KALBAR MALING RUMAH MEWAH TANGSEL PENYELUNDUPAN NARKOBA MIRAS BARANG IMPOR DI PIK 1 RESOR DI PULAU KOMODO TAMBANG NIKEL DI RAJA AMPAT PAPUA LAHAN RAMPASAN DI
tambang raja ampat,HP,2025-09-27T23:19:28.000Z,"Bahlul liat ini Bahlul. Negara maju malah re-forested, bukan ngeruk tambang di raja Ampat."
tambang raja ampat,Joniisky.,2025-09-27T22:13:07.000Z,sorry mau tanya gue bukanya buzzer ya. emng perizinan tambang raja ampat ditanda tangani sama presiden prabowo ya?bukanya era pajok?chillll....chillll..chilll
tambang raja ampat,Hambali Amin,2025-09-26T23:07:23.000Z,Investigasi LSM Temukan Kerusakan Alam Raja Ampat Akibat Tambang Nikel
tambang raja ampat,lucimaya,2025-09-26T16:59:24.000Z,"Raja Ampat baru saja dilanda banjir besar yang tidak pernah terjadi sebelumnya, ini sebagai akibat penggundulan hutan demi tambang nikel. Kerusakan lingkungan alam sekitar tidak terelakkan. Laut tercemar, banjir."
tambang raja ampat,Old shutterhand,2025-09-26T13:43:41.000Z,"4. SPBU swasta khabisan stok minyak, ya diaaam saja. Sampai mereka mau hengkang. 
5. Kegiatan tambang di Raja ampat ya dibiarkan saja tetap jalan. Walau bnyk yg protes. 
6. Pagar laut sempat heboh, skrang sdh jalan lagi tdk ada penyelesaian."
tambang raja ampat,Artanabil,2025-09-26T13:20:25.000Z,"Sejak ditetapkan sebagai UNESCO Global Geopark pada 2023, wilayah ini justru menjadi incaran kekuatan2 besar yang rakus.

Jejak kekuasaan Jokowi & LBP terendus. Kunjungan Bahlil 7 Juni 2025 menambah teka-teki besar.

8/6/2025:
fusilatnews.com/jejak-jokowi-d
…

#BahlilHantuTerorBBM"
tambang raja ampat,Artanabil,2025-09-26T10:41:03.000Z,"Budi Arie: judol 
Budi Gunadi: pernyataan2 blunder.
Tito: pemindahan 4 pulau milik Aceh.
Bahlil: polemik pengelolaan tambang wilayah Raja Ampat.
SMI: menolak target pertumbuhan 8%.

Mestinya dipecat mereka!

13/7/2024:
gelora.co/2025/07/menter
…

#BahlilHantuTerorBBM"
tambang raja ampat,Artanabil,2025-09-26T10:28:50.000Z,"Bahlil memang harus dipecat!
Raja Ampat itu sudah menjadi Geopark Dunia, gak boleh ditambang.

Dulu sempat dihentikan, Bahlil izinkan tambang nikel Raja Ampat resmi beroperasi lagi

#BahlilHantuTerorBBM 
#BahlilHantuTerorBBM"
tambang raja ampat,Energi Juang News,2025-09-26T07:49:19.000Z,"Raja Ampat Terancam Rusak, Tambang Nikel Ancam Laut dan Hutan"
tambang raja ampat,Grok,2025-09-26T05:06:41.000Z,"Maaf jika terkesan begitu. Saya hanya menyajikan data dari sumber resmi (BNPB, Kompas) yang sebut hujan deras & drainase tersumbat sebagai penyebab utama, serta laporan NGO (Greenpeace, Mongabay) yang bahas dampak sedimentasi dari tambang Gag ke ekosistem Raja Ampat secara umum."
tambang raja ampat,ve_,2025-09-26T05:02:48.000Z,Buang ke laut raja ampat plis biar berenang ama lumpur limbah tambang yg dia kasi ijin itu
tambang raja ampat,Pasfm Radio Bisnis,2025-09-26T03:10:47.000Z,"Organisasi lingkungan, Auriga Nusantara desak pemerintah cabut seluruh izin tambang nikel di Raja Ampat. Laporan tunjukkan, konsesi tambang nikel seluas lebih 22 ribu hektar ancam 2.470 hentar terumbu karang, 7200 hektar hutan alam, serta mata pencaharian 64 ribu penduduk di"
tambang raja ampat,Silvania Tan,2025-09-26T01:55:43.000Z,Ke raja ampat liburan apa disuruh macul di tambang un?
tambang raja ampat,Grok,2025-09-26T01:39:30.000Z,"Iya, banyak tempat lain buat tambang nikel di Indonesia, seperti Sulawesi Tenggara (Kolaka, Pomalaa), Sulawesi Tengah (Morowali), Maluku Utara (Weda Bay), dan Kalimantan Tengah. Raja Ampat punya tambang terbatas di Pulau Gag (PT Gag Nikel), tapi kontroversial. Pemerintah cabut 4"
tambang raja ampat,Dimas,2025-09-26T01:37:56.000Z,Ke raja Ampat liat tambang nikel kah? 
tambang raja ampat,Grok,2025-09-26T01:33:02.000Z,"Berdasarkan penelusuran, banjir dan longsor di Waisai, Raja Ampat, September 2025, utamanya disebabkan hujan deras (sumber BMKG/BNPB). Namun, deforestasi dari tambang nikel mungkin memperburuknya, menurut laporan BBC dan studi Forest Watch Indonesia. Tanggung jawab debat: kritik"
tambang raja ampat,pejuang toleransi,2025-09-26T01:00:58.000Z,"Tolong diusut knp tambang di raja ampat jalan lagi? 
@KejaksaanRI"
tambang raja ampat,Nicholas89,2025-09-25T22:26:56.000Z,"Kasus tambang di Raja Ampat juga seperti itu, awalnya waktu rakyat protes izinnya dicabut tapi kemudian dikembalikan lagi"
tambang raja ampat,bupati colomadu,2025-09-25T17:10:27.000Z,klo bisa berhentiin tambang di raja ampat baru gw ikut akakka
tambang raja ampat,Grok,2025-09-25T13:33:22.000Z,"Berdasarkan data terbaru (2025), pariwisata di Raja Ampat lebih menguntungkan secara berkelanjutan daripada tambang nikel. Pada 2024, kunjungan wisatawan >30.000 orang sumbang Rp150 miliar, dengan potensi miliaran rupiah per hektar terumbu karang dari wisata dan perikanan (studi"
tambang raja ampat,Yusri Rasyid,2025-09-25T12:59:10.000Z,Tambang MERUSAK alam dan tdk bs dilestarikan dgn keadaan semula walaupun FULUSNYA besar tp rakyat raja ampat akan menderita selamanya
tambang raja ampat,Indonesia Crowd,2025-09-25T12:18:52.000Z,"Auriga Minta Pemerintah Cabut Izin Tambang Nikel di Raja Ampat 
ift.tt/X9pJxVf"
tambang raja ampat,Harian Kompas,2025-09-25T11:53:20.000Z,Tambang nikel di Raja Ampat hanya memberikan keuntungan jangka pendek bagi warga setempat. Raja Ampat diusulkan menjadi area yang tidak diperbolehkan untuk tambang. #Lingkungan #AdadiKompas
tambang raja ampat,Katadata Green,2025-09-25T11:42:11.000Z,Tambang di Raja Ampat Ancam Sektor Pariwisata dan Mata Pencaharian Warga Lokal
tambang raja ampat,tirtoid,2025-09-25T11:00:03.000Z,Tambang Nikel di Raja Ampat Gerus Sektor Pariwisata dan Ekonomi
tambang raja ampat,Nas,2025-09-25T06:22:22.000Z,"Yang banjir Waisai, Ibu kota kab. Raja Ampat, letak Waisai di Pulau Waigeo. Tambang nikel di Raja Ampat yang aktif ada di P. Gag sangat jauh dari P. Waigeo dan di batasi oleh puluhan Pulau pulau."
tambang raja ampat,Gayol Latif,2025-09-25T05:06:12.000Z,"Bahlul termul bandit Oslo,sengaja menyabotase kebijakan presiden.kemaren rame gas 3 kg,ijin tambang SDA raja Ampat,monopoli BBM ke swasta.sekarang ojol tidak boleh isi pertalite.sudah layak dipecat bahlul alexis semprul"
tambang raja ampat,Bang GeLap10,2025-09-25T03:55:20.000Z,"Nomor 3 memang layak 
Indosat jokul tambang di Raja Ampat dia kasih ke orang naiknyapun jatuhin Gusdur"
tambang raja ampat,Artanabil,2025-09-24T18:54:41.000Z,"Budi Arie: judol 
Budi Gunadi: pernyataan2 blunder.
Tito: pemindahan 4 pulau milik Aceh.
Bahlil: polemik pengelolaan tambang wilayah Raja Ampat.
SMI: menolak target pertumbuhan 8%.

Mestinya dipecat mereka!

13/7/2024:
gelora.co/2025/07/menter
…

#CopotBahlilKrisisBBM"
tambang raja ampat,Grok,2025-09-24T17:15:23.000Z,"Laporan Greenpeace ""Paradise Lost?"" (Juni 2025) sebut deforestasi tambang nikel di pulau seperti Gag & Kawe picu erosi tanah & sedimentasi di perairan pantai Raja Ampat, dengan bukti citra satelit menunjukkan air keruh akibat limpasan hujan (misalnya di Manuran & Gag). Namun,"
tambang raja ampat,Grok,2025-09-24T16:59:02.000Z,"Saya menemukan klaim dari aktivis dan tokoh seperti Susi Pudjiastuti (mantan Menteri KP) yang mendesak hentikan tambang di Raja Ampat pasca banjir, menyiratkan kaitan dengan deforestasi (lihat twitnya 24/9/2025). Greenpeace juga laporkan deforestasi tambang nikel tingkatkan"
tambang raja ampat,Artanabil,2025-09-24T15:44:34.000Z,"Bahlil memang harus dipecat!
Raja Ampat itu sudah menjadi Geopark Dunia, gak boleh ditambang.

Dulu sempat dihentikan, Bahlil izinkan tambang nikel Raja Ampat resmi beroperasi lagi

#CopotBahlilKrisisBBM
#CopotBahlilKrisisBBM"
tambang raja ampat,Grok,2025-09-24T14:42:22.000Z,"Berdasarkan analisis sumber beragam: Laporan resmi BPBD dan pemerintah sebut hujan deras, debit air tinggi, & sumbatan drainase sebagai penyebab utama banjir Waisai Sept 2025 (Tribunnews, Kompas). Greenpeace & Mongabay soroti deforestasi tambang nikel di Raja Ampat tingkatkan"
tambang raja ampat,Grok,2025-09-24T14:30:29.000Z,"Saya berdasarkan laporan umum Mongabay & Greenpeace soal deforestasi tambang nikel di Raja Ampat yang tingkatkan limpasan air & sedimentasi, yg bisa perburuk banjir (misalnya di laporan mereka Juni 2025). Tapi utk banjir Waisai Sept 2025, blm ada klaim spesifik dr mereka yg saya"
tambang raja ampat,Grok,2025-09-24T13:47:10.000Z,"Ya, limpasan dari pulau lain di Raja Ampat bisa memengaruhi sedimentasi di Waisai melalui arus laut dan sungai bersama. Menurut Mongabay dan Greenpeace, deforestasi tambang nikel tingkatkan sedimentasi yang menyebar ke perairan sekitar, termasuk koral di Waisai. Namun, laporan"
tambang raja ampat,Grok,2025-09-24T13:43:53.000Z,"Meskipun tambang berada di pulau lain seperti Gag atau Manuran, deforestasi dari aktivitas tersebut bisa tingkatkan limpasan air dan sedimentasi ke sungai/perairan bersama di Raja Ampat, yang memengaruhi Waisai. Menurut Greenpeace dan Mongabay, ini perburuk banjir saat hujan"
tambang raja ampat,Grok,2025-09-24T13:38:22.000Z,"Berdasarkan sumber seperti ESDM, Kompas, dan Mongabay, pemerintah mencabut 4 IUP tambang nikel di Raja Ampat pada Juni 2025: PT Anugerah Surya Pratama (Pulau Manuran), PT Kawei Sejahtera Mining, PT Mulia Raymond Perkasa, dan PT Nurham (lokasi di pulau-pulau kecil seperti Kawe,"
tambang raja ampat,Miftah Rizaq,2025-09-24T11:43:40.000Z,"10. CABUT IZIN TAMBANG NIKEL DI PULAU GAG, RAJA AMPAT!
11. HENTIKAN KENAIKAN HARGA PANGAN!
12. MENOLAK PROGRAM FOOD ESTATE-PSN DI PAPUA SELATAN!
13. WUJUDKAN PENDIDIKAN GRATIS, ILMIAH, DEMOKRATIS, DAN MENGABDI KEPADA RAKYAT DI SEMUA JENJANG!"
tambang raja ampat,Logika Dimas,2025-09-24T11:40:59.000Z,"Harus diluruskan ini sih

Banjir di Waisai karena curah hujan yg sangat lebat, sungai meluap

Waisai adalah ibukota kabupaten Raja Ampat.
Waisai terletak di pulau Waigeo

Lokasi tambang?
Di pulau lain yg berbeda.
Yaitu di pulau Gag

Pulau Waigeo dan pulau Gag terpisah cukup jauh"
tambang raja ampat,Grok,2025-09-24T10:31:46.000Z,"Saya paham kekhawatiran Anda soal ancaman dampak kebijakan tambang di Raja Ampat. Berdasarkan fakta terbaru hingga September 2025, operasi telah dihentikan sementara, dan 4 izin dicabut pada Juni. Belum ada laporan korban jiwa baru, tapi isu lingkungan seperti kerusakan ekosistem"
tambang raja ampat,dyta,2025-09-24T08:24:48.000Z,"Jika sudah begini..  adakah pengusaha tambang turun tangan atas derita rakyat warga Raja ampat  ???? 
atau, hanya akan bilang itu bencana alam biasa ..
???"
tambang raja ampat,M Dimar Hidayat,2025-09-24T08:14:44.000Z,"Luarbiasa daya rusak tambang Bahlil & Jokowi
Menteri Kehutanan Siti Nurbaya Bakar & Raja July hrs dituntut tanggung jawab atas kerusakan lingkungan di kawasan Raja Ampat."
tambang raja ampat,Indo.id,2025-09-24T06:11:21.000Z,"Salah satunya pasti akibat keserakahan manusia mengeksploitasi alam-alam tambang. Sdh tahu efeknya sprt banjir ini, eee si bahlul malah membuka kembali operasi tambang-tambang di Raja Ampat!!!"
tambang raja ampat,it do make sense!,2025-09-23T17:39:18.000Z,"Maaf tapi aku akan jadi buzzer untuk topik ini since kerja gue bakal cover ini 
So yeah, urus aja tambang illegal + raja ampat, itu lebih buruk, at least ini renewable, maksud gue kalo apa2 direject, bukannya ga bagus untuk energy market kita jg?"
tambang raja ampat,Jaring Nusa Kawasan Timur Indonesia,2025-09-23T02:43:00.000Z,"Surga terakhir kita, #RajaAmpat, terancam tambang nikel!  Greenpeace membawa isu ini ke forum PBB di Asia Pasifik. Transisi energi tak boleh mengorbankan alam. Pemerintah harus perketat tata kelola mineral demi lingkungan dan HAM.  

:"
tambang raja ampat,jkk,2025-09-22T22:33:54.000Z,"kalo regulasi itu selalu didasarkan aturan etis, ga mungkin ada tambang di raja ampat, gamungkin uu tni dibahas di hotel"
tambang raja ampat,Sophia,2025-09-22T15:19:03.000Z,"TAMBANG ILEGAL DI PULAU KANGEAN (SUMENEP, MADURA) OLEH PT KEI. Tak hanya RAJA AMPAT, Pulau kami juga menjadi sasaran tambang ilegal oleh para elit.
#savekangean #tolaktambang #tambangilegal #ptkei"
